SQ_CANDIDATO;CD_SG_UF;CD_TP_AGREMIACAO;CD_PARTIDO;CD_DS_NACIONALIDADE;CD_SG_UF_NASCIMENTO;NR_IDADE_DATA_POSSE;CD_DS_GENERO;CD_DS_GRAU_INSTRUCAO;CD_DS_ESTADO_CIVIL;CD_DS_COR_RACA;CD_DS_OCUPACAO;CD_ST_REELEICAO;CAT_CANDIDATO_A_PRESIDENTE;CAT_CANDIDATO_A_GOVERNADOR;CD_DS_PORTE;NR_IDADE_PARTIDO_2018;CD_DS_ESPECTRO_POLITICO;CD_DS_POSICIONAMENTO_IDEOLOGICO;CD_CAT_LEGALIZACAO_CANNABIS;CD_CAT_ESTATUTO_DESARMAMENTO;CD_CAT_DESCRIMINALIZACO_ABORTO;CD_CAT_CASAMENTO_LGBT;CD_CAT_REDUCAO_MAIORIDADE_PENAL;CD_CAT_PRIVATIZACOES_EMPRESAS_PUBLICAS;CD_CAT_COTAS_UNIVERSIDADES;CD_CAT_EDUCACAO_SEXUAL_GENERO_EM_ESCOLAS;CD_CAT_MISTURA_ENTRE_POLITICA_RELIGAO;CD_CAT_MILITARISMO;CD_CAT_RURALISMO;CD_CAT_TRABALHISMO;ANO_ELEICAO;TOTAL_FILIADOS;TOTAL_VALOR_BENS;SCORE;TOTAL_VALOR_DESPESAS;PUB_MKT;QT_VOTOS_NOMINAIS_TOTAL
 30000619268;4;1;18;2;4;46;2;6;1;4;2;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1965;0;0;2217.7;1480;700
 30000619269;4;1;18;2;4;45;1;6;4;5;137;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1965;0;0;1800;1247.5;1120
 30000619270;4;1;18;2;4;32;2;3;1;3;188;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1965;0;0;0;0;676
 30000619271;4;1;18;2;19;26;2;7;1;4;137;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1965;0;0;90276.05;44523;8600
 30000619272;4;1;18;2;14;48;2;6;1;4;137;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1965;0;0;420;420;831
 30000619273;4;1;18;2;9;37;2;6;1;2;126;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1965;0;70;591258.81;223582.5;6327
 40000610344;3;1;18;2;1;54;1;6;2;5;20;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;480;0;0;2196;896;1881
 40000610345;3;1;18;2;3;35;1;3;4;4;9;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;480;0;0;1596;0;791
 40000610346;3;1;18;2;7;42;2;3;4;2;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;480;0;0;350;350;741
 40000610347;3;1;18;2;6;47;2;6;1;4;139;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;480;0;0;5657.65;0;1269
 40000610348;3;1;18;2;3;46;2;6;1;4;156;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;480;0;0;1319.2;1315;823
 40000610349;3;1;18;2;3;51;2;6;1;5;127;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;480;0;0;600;0;735
 40000610350;3;1;18;2;3;59;2;3;4;5;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;480;0;0;350;350;800
 50000604276;5;1;18;2;5;37;1;3;4;5;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;2019.1;371.8;1028
 50000604277;5;1;18;2;11;48;2;6;4;5;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;0;0;202
 50000604278;5;1;18;2;26;38;1;6;1;4;1;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;74907.5;50977.34;7063
 50000604279;5;1;18;2;5;53;1;6;4;4;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;1779.5;979.5;176
 50000604280;5;1;18;2;5;69;2;3;1;4;15;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;2993.2;200;563
 50000604281;5;1;18;2;5;33;2;6;4;3;17;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;3300;0;2063
 50000604282;5;1;18;2;5;36;1;6;4;4;188;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;91202.68;75749;12172
 50000604283;5;1;18;2;5;46;2;6;1;4;131;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;15500;11000;7804
 50000604284;5;1;18;2;5;33;2;6;4;4;2;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;0;0;1237
 50000604285;5;1;18;2;5;44;2;6;1;2;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;240;240;737
 50000604286;5;1;18;2;5;43;2;3;1;4;132;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;0;0;1124
 50000604287;5;1;18;2;5;50;2;6;4;4;1;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;0;0;687
 50000604288;5;1;18;2;5;39;2;6;1;4;137;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;5530;4640;847
 50000604289;5;1;18;2;5;35;2;1;1;5;1;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;0;0;363
 50000604290;5;1;18;2;5;39;2;6;1;4;20;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;300;0;593
 50000604291;5;1;18;2;5;36;2;3;2;4;79;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;0;0;476
 50000604292;5;1;18;2;5;60;2;7;1;5;45;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;0;0;422
 50000628202;5;1;18;2;5;43;1;3;4;4;41;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;800;225.97;110
 50000628203;5;1;18;2;5;34;1;6;2;4;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;1190.9;379.5;226
 50000628205;5;1;18;2;5;36;2;7;2;4;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2662;0;0;0;0;1521
 60000622545;6;2;18;2;6;51;1;6;5;4;136;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2114;0;0;2066.4;2040;687
 60000622548;6;2;18;2;6;50;2;6;1;2;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2114;0;0;0;0;567
 60000622550;6;2;18;2;6;54;1;1;5;5;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2114;0;0;800;800;174
 60000622551;6;2;18;2;6;49;2;6;1;4;1;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2114;0;0;4961.38;4410;2030
 60000622552;6;2;18;2;6;35;2;3;4;4;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2114;0;0;302;200;560
 60000622556;6;2;18;2;20;60;1;6;1;2;137;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2114;0;0;800;800;67
 60000622557;6;2;18;2;6;61;2;3;2;4;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2114;0;0;1184;1177.5;236
 60000622558;6;2;18;2;6;35;2;3;1;4;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2114;0;0;34011.85;19875;15170
 60000622561;6;2;18;2;6;29;1;3;4;4;46;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2114;0;0;800;800;38
 60000622562;6;2;18;2;6;52;2;3;4;4;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2114;0;0;360;360;264
 60000622563;6;2;18;2;6;30;2;3;4;2;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2114;0;0;0;0;252
 60000622565;6;2;18;2;6;45;2;7;2;4;94;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2114;0;0;4311.79;4300;2913
 60000622566;6;2;18;2;6;52;2;7;1;2;42;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2114;0;0;190;190;461
 60000622568;6;2;18;2;6;34;2;3;1;4;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2114;0;0;0;0;219
 60000628876;6;2;18;2;6;36;2;6;4;4;156;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2114;0;0;0;0;62
 70000614417;7;1;18;2;7;46;1;6;1;2;156;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;629;0;43;43906.74;30914.94;8225
 70000614419;7;1;18;2;23;54;2;6;1;4;156;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;629;0;0;42303.97;17234;3002
 70000614423;7;1;18;2;23;64;2;6;1;2;2;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;629;0;0;84150;34150;1833
 70000614427;7;1;18;2;18;39;2;6;2;2;156;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;629;0;0;54129.92;11059;4123
 70000614428;7;1;18;2;22;49;2;7;1;3;45;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;629;0;0;5371.03;3750;1623
 70000614430;7;1;18;2;5;26;1;6;4;4;29;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;629;0;0;19376.73;8313.95;5449
 80000612957;8;1;18;2;8;56;2;6;1;4;157;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2054;0;0;185765.09;104795;23598
 80000612959;8;1;18;2;8;40;1;6;1;5;2;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2054;0;0;4382.5;4364;3733
 80000612961;8;1;18;2;8;31;2;6;2;2;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2054;0;0;270620.79;72490;5551
 80000612964;8;1;18;2;8;56;2;6;1;2;101;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2054;0;0;7300;5300;5236
 80000612968;8;1;18;2;8;53;2;6;1;2;61;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2054;0;0;96074.44;20754;5255
 80000612970;8;1;18;2;8;28;2;7;4;2;69;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2054;0;0;6000;473;3551
 90000622682;9;1;18;2;9;34;1;6;4;2;156;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;628;0;0;4784.76;4025;940
 90000622683;9;1;18;2;19;52;2;6;1;2;156;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;628;0;0;350;350;355
 90000622684;9;1;18;2;9;34;2;6;4;2;64;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;628;0;0;156106;88674.81;9176
 90000622685;9;1;18;2;9;59;2;3;4;2;61;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;628;0;0;9231.76;8809.6;1204
 90000622686;9;1;18;2;9;47;1;6;4;2;186;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;628;0;0;5386.49;0;616
 90000622687;9;1;18;2;9;29;1;6;4;2;137;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;628;0;0;800;0;951
 90000622688;9;1;18;2;9;46;2;7;4;2;100;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;628;0;0;3500;1500;215
100000609434;10;1;18;2;10;33;2;6;4;4;63;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1405;0;0;18934.55;5232;4233
100000609435;10;1;18;2;17;32;2;6;1;5;137;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1405;0;0;9343.2;6330;1469
100000609437;10;1;18;2;10;62;2;3;4;2;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1405;0;0;50;0;4451
100000609440;10;1;18;2;10;51;1;3;4;2;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1405;0;0;0;0;190
100000609441;10;1;18;2;17;63;1;6;1;2;137;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1405;0;0;0;0;94
110000622003;13;1;18;2;6;51;2;6;3;2;2;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;341;0;0;4750;3049.65;1459
110000622007;13;1;18;2;16;50;2;7;4;4;190;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;341;0;0;575;555;461
110000622015;13;1;18;2;13;46;2;4;1;4;100;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;341;0;0;0;0;400
110000622021;13;1;18;2;18;59;2;3;4;4;46;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;341;0;0;0;0;186
110000622027;13;1;18;2;13;31;2;7;4;4;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;341;0;0;16778.92;12901;1614
110000622037;13;1;18;2;13;35;1;3;4;4;127;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;341;0;0;0;0;324
120000605529;12;1;18;2;11;56;2;6;1;2;156;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;360;0;233;7178;6178;8320
120000605532;12;1;18;2;12;43;2;7;1;4;156;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;360;0;0;2331.95;2305;1476
120000605538;12;1;18;2;14;53;2;6;4;5;61;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;360;0;0;0;0;399
130000617990;11;1;18;2;11;53;2;6;4;2;1;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;0;0;321
130000617991;11;1;18;2;11;31;2;4;4;4;143;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;700;700;471
130000617992;11;1;18;2;11;39;2;6;4;2;61;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;0;0;914
130000617993;11;1;18;2;11;58;2;6;1;4;169;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;3457.5;2480;689
130000617994;11;1;18;2;16;51;2;2;1;2;41;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;0;0;486
130000617995;11;1;18;2;11;64;2;6;1;5;2;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;2900;2900;623
130000617996;11;1;18;2;11;25;2;6;4;2;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;0;0;1270
130000617997;11;1;18;2;11;32;2;6;1;2;2;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;0;0;1392
130000617998;11;1;18;2;11;20;2;7;4;4;69;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;5774.2;1096;810
130000617999;11;1;18;2;11;48;2;2;4;2;38;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;0;0;994
130000618000;11;1;18;2;11;46;2;3;4;4;157;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;365;365;529
130000618001;11;1;18;2;26;62;2;6;1;2;156;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;13157.67;9037;3200
130000618002;11;1;18;2;9;42;2;7;2;4;157;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;0;0;1069
130000618003;11;1;18;2;11;37;1;4;4;5;190;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;1913.2;1080;418
130000618004;11;1;18;2;11;52;2;6;1;4;2;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;0;0;1214
130000618005;11;1;18;2;11;35;2;6;1;4;30;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;0;0;673
130000618006;11;1;18;2;11;54;1;3;4;4;5;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;1320.03;0;643
130000618007;11;1;18;2;11;42;2;6;1;4;64;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;3572.5;1800;884
130000618008;11;1;18;2;11;43;2;6;1;2;101;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;18434.82;12444;4549
130000618009;11;1;18;2;11;41;2;6;1;4;136;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;3248.5;1300;1048
130000618010;11;1;18;2;11;52;2;6;1;4;156;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;2027.5;1920;958
130000618011;11;1;18;2;19;41;2;6;1;4;136;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;1782.4;769;365
130000618012;11;1;18;2;11;42;2;1;4;4;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;172200;90090;12815
130000618013;11;1;18;2;11;63;2;6;1;2;154;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;0;0;519
130000618014;11;1;18;2;11;52;1;3;1;4;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;4986;0;0;1100;0;253
140000625830;14;1;18;2;14;53;1;6;4;5;136;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;993;0;0;800;800;2208
140000625831;14;1;18;2;14;46;2;6;4;2;137;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;993;0;0;200;200;645
140000625832;14;1;18;2;14;47;2;3;1;2;105;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;993;0;0;840;700;4865
140000625833;14;1;18;2;10;51;2;6;4;5;137;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;993;0;0;810;810;3209
140000625834;14;1;18;2;14;32;2;3;4;4;69;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;993;0;0;0;0;550
150000604518;15;1;18;2;15;25;1;7;4;2;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;975;0;0;0;0;672
150000604519;15;1;18;2;7;56;2;6;1;2;138;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;975;0;0;6373.2;4960;5989
150000604520;15;1;18;2;15;61;2;1;1;4;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;975;0;550;139981;67554;18014
150000604521;15;1;18;2;15;48;1;6;1;4;137;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;975;0;0;2799.3;2799.3;454
160000609951;18;1;18;2;26;49;2;4;3;4;94;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;856;0;0;2127.88;1470.13;1068
160000609952;18;1;18;2;26;56;2;3;2;4;4;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;856;0;0;500;0;241
160000609953;18;1;18;2;19;44;2;6;2;2;101;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;856;0;0;1704.5;1200;447
160000609960;18;1;18;2;18;28;1;6;4;2;2;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;856;0;0;509.5;0;1107
160000609961;18;1;18;2;5;32;2;6;1;2;137;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;856;0;0;13816.2;13580;1184
160000609962;18;1;18;2;18;53;2;6;1;2;138;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;856;0;0;11747.19;7495.8;4656
160000609968;18;1;18;2;18;46;1;6;1;2;63;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;856;0;0;667;140;408
160000609969;18;1;18;2;18;39;2;6;4;5;137;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;856;0;0;3733.57;2671.97;2928
160000609970;18;1;18;2;18;34;2;6;1;2;131;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;856;0;0;1986.2;1160;1112
160000609979;18;1;18;2;26;61;1;6;1;2;61;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;856;0;0;2300;1800;919
160000628925;18;1;18;2;18;32;1;6;1;2;2;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;856;0;0;800;0;111
170000627477;16;2;18;2;16;53;1;7;4;5;136;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;786.8;0;394
170000627481;16;2;18;2;16;46;1;3;1;4;5;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;2200;1500;398
170000627482;16;2;18;2;16;37;2;6;1;5;109;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;0;0;1042
170000627483;16;2;18;2;16;64;2;6;1;2;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;3100;2500;236
170000627484;16;2;18;2;16;42;2;6;4;5;125;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;2300;740;1065
170000627485;16;2;18;2;19;63;2;4;1;4;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;900;350;668
170000627486;16;2;18;2;16;47;2;4;4;4;41;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;20;20;1087
170000627487;16;2;18;2;16;36;2;7;1;5;5;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;0;0;380
170000627491;16;2;18;2;16;37;2;3;4;2;41;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;400;0;725
170000627492;16;2;18;2;16;36;1;7;1;4;69;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;4500;0;570
170000627493;16;2;18;2;19;36;2;6;4;5;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;45000;700;2636
170000627495;16;2;18;2;16;38;1;7;4;5;61;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;40500;9843.01;1540
170000627496;16;2;18;2;16;64;2;7;1;2;61;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;0;0;1634
170000627497;16;2;18;2;16;36;1;7;4;4;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;15669.41;8880.9;618
170000627498;16;2;18;2;16;51;2;6;1;5;127;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;15110;3790;1317
170000627499;16;2;18;2;7;39;2;3;1;5;69;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;400;0;364
170000627502;16;2;18;2;16;40;1;6;2;2;2;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;0;0;571
170000627503;16;2;18;2;16;54;2;3;1;5;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;400;0;562
170000627514;16;2;18;2;16;51;2;2;4;2;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;1400;0;112
170000627515;16;2;18;2;16;29;2;6;4;2;45;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;0;0;101
170000627518;16;2;18;2;16;44;2;6;1;2;1;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;400;0;145
170000628553;16;2;18;2;16;50;2;3;1;5;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;0;0;1107
170000628554;16;2;18;2;16;36;2;3;4;5;9;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;1600;0;549
170000628555;16;2;18;2;16;56;2;4;4;4;41;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;0;0;155
170000629918;16;2;18;2;16;26;1;3;4;4;124;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;400;0;144
170000629920;16;2;18;2;16;25;1;6;4;2;45;0;1;1;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;1481;0;0;400;0;85
180000612493;17;1;18;2;17;33;2;6;4;4;94;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;446;0;0;1600;600;1847
180000612494;17;1;18;2;17;53;2;1;1;4;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;446;0;0;0;0;381
180000612495;17;1;18;2;17;39;2;6;4;4;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;446;0;0;0;0;498
180000612496;17;1;18;2;17;59;1;6;1;4;124;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;446;0;0;190874.94;126398.5;2286
180000612497;17;1;18;2;17;46;2;7;1;2;61;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;446;0;0;0;0;488
190000623225;19;2;18;2;19;46;2;6;4;4;94;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2265;0;0;10600;10550;1501
190000623226;19;2;18;2;19;41;1;1;4;2;41;0;1;0;2;4;3;3;4;1;2;2;3;3;3;3;3;2;3;2;2018;2265;0;0;800;0;64
